Readable ID,Firestore ID,Title,Category Readable ID,Category Name,Category Level,Date,Tags,,Tag,About,Who,Who-code,What,What-code,When,Where,Type,Title
artificial-intelligence,DIq0LT9Sc0t4llwKJBYa,Artificial Intelligence,artificial-intelligence,Artificial Intelligence,4,2025-05-23T00:37:57.513Z,,,Science & Technology,,Self,2,Science & Technology,77,,,Story,"THEMES > Technology > What inventions have had the biggest impact
on your day-to-day life? > Artificial Intelligence"
cameras,DWGDIMB3TkC1b27ppJdw,Cameras,cameras,Cameras,4,2025-05-23T00:37:42.351Z,,,Science & Technology,,Self,2,Science & Technology,77,,,Story,"THEMES > Technology > What inventions have had the biggest impact
on your day-to-day life? > Cameras"
cars,iqELNEdn1cKcXVCw2JOT,Cars,cars,Cars,4,2025-05-23T00:37:54.019Z,,,Science & Technology,,Self,2,Science & Technology,77,,,Story,"THEMES > Technology > What inventions have had the biggest impact
on your day-to-day life? > Cars"
electric,PE8mqKfkapWnJav7KPg8,Electric,electric,Electric,4,2025-05-23T00:38:03.140Z,,,Science & Technology,,Self,2,Science & Technology,77,,,Story,"THEMES > Technology > What inventions have had the biggest impact
on your day-to-day life? > Electric"
email,ILbpp3T7gS9iJutGLRgs,Email,email,Email,4,2025-05-23T00:37:53.857Z,,,Science & Technology,,Self,2,Science & Technology,77,,,Story,"THEMES > Technology > What inventions have had the biggest impact
on your day-to-day life? > Email"
hippies,ZNvSqIcYr3lH0OelXGfn,�Hippies,hippies,�Hippies,4,2025-05-23T00:37:47.118Z,,,Society & Culture,,Self,2,Society & Culture,79,,,Story,The Decades > The 1960�s > Society & Culture > �Hippies
integrated-classroom,U4PKPdLbYjtH2T8SOiPF,Integrated Classroom,integrated-classroom,Integrated Classroom,4,2025-05-23T00:37:49.250Z,,,Society & Culture,,Self,2,Society & Culture,79,,,Story,The Decades > The 1960�s > Society & Culture > Integrated Classroom
jfk-assassination,Ug3ZXkTKHG4ozgDVAtjM,JFK Assassination,jfk-assassination,JFK Assassination,4,2025-05-23T00:37:54.266Z,,,Society & Culture,,Self,2,Society & Culture,79,,,Story,The Decades > The 1960�s > Society & Culture > JFK Assassination
man-on-the-moon,c4L5r0zwrkf0Tnla7SHq,Man on the Moon,man-on-the-moon,Man on the Moon,4,2025-05-23T00:38:29.208Z,,,Society & Culture,,Self,2,Society & Culture,79,,,Story,The Decades > The 1960�s > Society & Culture > Man on the Moon
muhammed-ali,cLBNLP9869NfYXhdfWxA,Muhammed Ali,muhammed-ali,Muhammed Ali,4,2025-05-23T00:38:03.637Z,,,Society & Culture,,Self,2,Society & Culture,79,,,Story,The Decades > The 1960�s > Society & Culture > Muhammed Ali
music,gKOhpFBZtJhHHnh8NgHm,Music,music,Music,4,2025-05-23T00:37:45.291Z,,,Society & Culture,,Self,2,Society & Culture,79,,,Story,The Decades > The 1960�s > Society & Culture > Music
music,m4uyCgCoBsc6mHbMqtMS,Music,music,Music,4,2025-05-23T00:37:44.332Z,,,Society & Culture,,Self,2,Society & Culture,79,,,Story,The Decades > The 1960�s > Society & Culture > Music
the-vietnam-war,oXF5VYFAwoH2FgUJ9XHj,The Vietnam War,the-vietnam-war,The Vietnam War,4,2025-05-23T00:38:18.347Z,,,Society & Culture,,Self,2,Society & Culture,79,,,Story,The Decades > The 1960�s > Society & Culture > The Vietnam War
did-you-ever-want-to-be-a,6Hrpo0tGeKupZmEIXOgN,"Did you ever want to
be a professional athlete?",did-you-ever-want-to-be-a,"Did you ever want to
be a professional athlete?",3,2025-05-23T00:38:11.732Z,,,Sports,,Self,2,Sports,67,,,Story,"THEMES > Sports > Did you ever want to
be a professional athlete?"
first-experience,BGlPYKt7ctGQsH65mp0A,First Experience,first-experience,First Experience,4,2025-05-23T00:37:54.750Z,,,Sports,,Self,2,Sports,67,,,Story,THEMES > Sports > How have sports influenced your life? > First Experience
first-play,F6XXVjsZl5R6hfZn2DNw,First Play,first-play,First Play,4,2025-05-23T00:38:07.058Z,,,Sports,,Self,2,Sports,67,,,Story,THEMES > Sports > How have sports influenced your life? > First Play
football,eRFhZkEo9EVenVnFO0cm,Football,football,Football,4,2025-05-23T00:37:54.985Z,,,Sports,,Self,2,Sports,67,,,Story,THEMES > Sports > How have sports influenced your life? > Football
french-open,v8ePEHcCnTCGEbSs9CVi,French Open,french-open,French Open,4,2025-05-23T00:37:56.601Z,,,Sports,,Self,2,Sports,67,,,Story,THEMES > Sports > What is your favorite sporting event attended? > French Open
golf-is-a-valuable-skill,zKiM846dEcpXUoU2vFmv,Golf is a Valuable Skill,golf-is-a-valuable-skill,Golf is a Valuable Skill,4,2025-05-23T00:38:25.241Z,,,Sports,,Self,2,Sports,67,,,Story,THEMES > Sports > How have sports influenced your life? > Golf is a Valuable Skill
greenville-country-club,5NRdUPr3b3ZKMOSp8C3K,Greenville Country Club,greenville-country-club,Greenville Country Club,4,2025-05-23T00:38:20.626Z,,,Sports,,Self,2,Sports,67,,,Story,THEMES > Sports > How have sports influenced your life? > Greenville Country Club
how-have-sports-influenced,Yj0POIKznFhfPR0nqDic,How have sports influenced your life?,how-have-sports-influenced,How have sports influenced your life?,3,2025-05-23T00:38:09.298Z,,,Sports,,Self,2,Sports,67,,,Story,THEMES > Sports > How have sports influenced your life?
i-wasn-t-very-good,6my6dRRwb4iaMYa7EQcO,I Wasn�t Very Good,i-wasn-t-very-good,I Wasn�t Very Good,4,2025-05-23T00:37:57.157Z,,,Sports,,Self,2,Sports,67,,,Story,THEMES > Sports > How have sports influenced your life? > I Wasn�t Very Good
is-there-a-sporting-event-you,yL6isNPwZx9ErCyqdk4j,Is there a sporting event you remember as a kid?,is-there-a-sporting-event-you,Is there a sporting event you remember as a kid?,3,2025-05-23T00:38:10.162Z,,,Sports,,Self,2,Sports,67,,,Story,THEMES > Sports > Is there a sporting event you remember as a kid?
masters,u4mDqXEhvhZwgPjLZqta,Masters,masters,Masters,4,2025-05-23T00:38:22.938Z,,,Sports,,Self,2,Sports,67,,,Story,THEMES > Sports > What is your favorite sporting event attended? > Masters
my-only-sport,cNhYniTAiPBWOqE3h4QK,My Only Sport,my-only-sport,My Only Sport,4,2025-05-23T00:37:48.130Z,,,Sports,,Self,2,Sports,67,,,Story,THEMES > Sports > How have sports influenced your life? > My Only Sport
scavenger-for-golf-balls,1IDTYjVXVoYFY2ZOt1Fc,Scavenger for Golf Balls,scavenger-for-golf-balls,Scavenger for Golf Balls,4,2025-05-23T00:38:32.590Z,,,Sports,,Self,2,Sports,67,,,Story,THEMES > Sports > How have sports influenced your life? > Scavenger for Golf Balls
swimming,8IcazK1WEOyH1IeGZzqP,Swimming,swimming,Swimming,4,2025-05-23T00:37:58.000Z,,,Sports,,Self,2,Sports,67,,,Story,THEMES > Sports > How have sports influenced your life? > Swimming
the-monster-snake,o3XOACSuCj8GtssQuDdq,The Monster Snake,the-monster-snake,The Monster Snake,4,2025-05-23T00:37:41.276Z,,,Sports,,Self,2,Sports,67,,,Story,THEMES > Sports > How have sports influenced your life? > The Monster Snake
what-is-your-favorite-sports,XWxTZXisE2C1mbM9xaEG,What is your favorite sports movie?,what-is-your-favorite-sports,What is your favorite sports movie?,3,2025-05-23T00:38:03.815Z,,,Sports,,Self,2,Sports,67,,,Story,THEMES > Sports > What is your favorite sports movie?
what-sporting-event-would-you,nwNR7XlzSzKLrZV6fLo6,What sporting event would you most like to attend?,what-sporting-event-would-you,What sporting event would you most like to attend?,3,2025-05-23T00:37:49.898Z,,,Sports,,Self,2,Sports,67,,,Story,THEMES > Sports > What sporting event would you most like to attend?
what-was-your-favorite-player,icxfq95zlSdmBkWUPNwJ,What was your favorite player of all time?,what-was-your-favorite-player,What was your favorite player of all time?,3,2025-05-23T00:38:11.221Z,,,Sports,,Self,2,Sports,67,,,Story,THEMES > Sports > What was your favorite player of all time?
what-was-your-favorite-sport,zl1DStB1m20IB7GefrA4,What was your favorite sport?,what-was-your-favorite-sport,What was your favorite sport?,3,2025-05-23T00:37:52.266Z,,,Sports,,Self,2,Sports,67,,,Story,THEMES > Sports > What was your favorite sport?
what-was-your-favorite-sports,Nj9vspE4YjO32YclVsXN,What was your favorite sports team?,what-was-your-favorite-sports,What was your favorite sports team?,3,2025-05-23T00:37:55.650Z,,,Sports,,Self,2,Sports,67,,,Story,THEMES > Sports > What was your favorite sports team?
vice-president-finance,7XyJcDslStlW7MugL1Mw,"Vice
President, Finance & Administration, CFO",vice-president-finance,"Vice
President, Finance & Administration, CFO",4,2025-05-23T00:38:12.600Z,,,SQL,,Self,2,SQL,59,,,Story,"Adulthood > Career > SQL Financials > Vice
President, Finance & Administration, CFO"
computers,OQbGceDQonGxmUtOJbVG,Computers,computers,Computers,4,2025-05-23T00:38:00.470Z,,,Science & Technology,,Self,2,Science & Technology,77,,,Story,"THEMES > Technology > What inventions have had the biggest impact
on your day-to-day life? > Computers"
how-has-technology-influenced,KrLT51zRRvVl3tOiLyhZ,How has technology influenced your life?,how-has-technology-influenced,How has technology influenced your life?,3,2025-05-23T00:37:57.833Z,,,Science & Technology,,Self,2,Science & Technology,77,,,Story,THEMES > Technology > How has technology influenced your life?
internet,cNiZ6vVdxFbibvl3XNUO,Internet,internet,Internet,4,2025-05-23T00:37:40.250Z,,,Science & Technology,,Self,2,Science & Technology,77,,,Story,"THEMES > Technology > What inventions have had the biggest impact
on your day-to-day life? > Internet"
what-inventions-have-had-the,yCZR7fybKBl2W6p1brcS,"What inventions have had the biggest impact
on your day-to-day life?",what-inventions-have-had-the,"What inventions have had the biggest impact
on your day-to-day life?",3,2025-05-23T00:37:40.015Z,,,Science & Technology,,Self,2,Science & Technology,77,,,Story,"THEMES > Technology > What inventions have had the biggest impact
on your day-to-day life?"
news,4wm8arzH0l6KsdyVM58P,News,news,News,4,2025-05-23T00:37:47.191Z,,,Television,,Self,2,Television,84,,,Story,THEMES > Television > What cartoons did you watch as a kid? > News
tv-evolution,giNhcW2RWROYCaxTBQoR,TV Evolution,tv-evolution,TV Evolution,4,2025-05-23T00:38:03.397Z,,,Television,,Self,2,Television,84,,,Story,THEMES > Television > What cartoons did you watch as a kid? > TV Evolution
what-cartoons-did-you-watch-as,3pUojqhevR0air4MPNCr,What cartoons did you watch as a kid?,what-cartoons-did-you-watch-as,What cartoons did you watch as a kid?,3,2025-05-23T00:37:48.499Z,,,Television,,Self,2,Television,84,,,Story,THEMES > Television > What cartoons did you watch as a kid?
1960,aB1dQLMbsEMJ1jLSJktR,1960,1960,1960,4,2025-05-23T00:38:03.225Z,,,The 1960s,,Self,2,The 1960s,89,,,Story,The Decades > The 1960�s > Business > 1960
1961,gdZRagfdewr0B68USycK,1961,1961,1961,4,2025-05-23T00:38:28.362Z,,,The 1960s,,Self,2,The 1960s,89,,,Story,The Decades > The 1960�s > Business > 1961
1962,e9RyUJX7gF63F6le8PPt,1962,1962,1962,4,2025-05-23T00:37:52.035Z,,,The 1960s,,Self,2,The 1960s,89,,,Story,The Decades > The 1960�s > Business > 1962
1963,YzhNS1dvl5Xa8RvhmdUF,1963,1963,1963,4,2025-05-23T00:37:39.590Z,,,The 1960s,,Self,2,The 1960s,89,,,Story,The Decades > The 1960�s > Business > 1963
1964,NHIngYCZTVGGjUbwGDAY,1964,1964,1964,4,2025-05-23T00:37:49.100Z,,,The 1960s,,Self,2,The 1960s,89,,,Story,The Decades > The 1960�s > Business > 1964
1965,IuQjB13VEHbdxSiqo9J3,1965,1965,1965,4,2025-05-23T00:37:47.726Z,,,The 1960s,,Self,2,The 1960s,89,,,Story,The Decades > The 1960�s > Business > 1965
1966,Ppwb1O1KyUDsWJJEvBnn,1966,1966,1966,4,2025-05-23T00:37:45.774Z,,,The 1960s,,Self,2,The 1960s,89,,,Story,The Decades > The 1960�s > Business > 1966
1967,08W7wS5Sz5zDE7Lss2wT,1967,1967,1967,4,2025-05-23T00:37:44.813Z,,,The 1960s,,Self,2,The 1960s,89,,,Story,The Decades > The 1960�s > Business > 1967
1968,iaZdvxKapZ1NmV3kdSHQ,1968,1968,1968,4,2025-05-23T00:38:01.208Z,,,The 1960s,,Self,2,The 1960s,89,,,Story,The Decades > The 1960�s > Business > 1968
1969,aViAVwswSBrINkNi57nJ,1969,1969,1969,4,2025-05-23T00:38:33.285Z,,,The 1960s,,Self,2,The 1960s,89,,,Story,The Decades > The 1960�s > Business > 1969
society-culture,HHXhD0bZOOBmom2ZDHo8,Society & Culture,society-culture,Society & Culture,3,2025-05-23T00:38:14.585Z,,,The 1960s,,Self,2,The 1960s,89,,,Story,The Decades > The 1960�s > Society & Culture
women-s-rights,4UsnfMOp6EJ7evAKr5bp,Women�s Rights,women-s-rights,Women�s Rights,4,2025-05-23T00:38:28.627Z,,,The 1960's,,Self,2,The 1960's,89,,,Story,The Decades > The 1960�s > Society & Culture > Women�s Rights
1972,IbJB297yEe34tnXIRHrG,1972,1972,1972,4,2025-05-23T00:38:14.116Z,,,The 1970s,,Self,2,The 1970s,90,,,Story,The Decades > The 1970�s - Economics > 1972
1973,gTlTdnxe94xM8E6EdUxZ,1973,1973,1973,4,2025-05-23T00:38:30.030Z,,,The 1970s,,Self,2,The 1970s,90,,,Story,The Decades > The 1970�s - Economics > 1973
1974,W46qkeEb9y5OO3VBYFhx,1974,1974,1974,4,2025-05-23T00:38:16.480Z,,,The 1970s,,Self,2,The 1970s,90,,,Story,The Decades > The 1970�s - Economics > 1974
1977,TjCg0dtSudWCh1BCj9Ry,1977,1977,1977,4,2025-05-23T00:37:53.684Z,,,The 1970s,,Self,2,The 1970s,90,,,Story,The Decades > The 1970�s - Economics > 1977
1979,dQEdcjvHFt9t5AuHe5MF,1979,1979,1979,4,2025-05-23T00:38:10.558Z,,,The 1970s,,Self,2,The 1970s,90,,,Story,The Decades > The 1970�s - Economics > 1979
1970,zMQlGirCksMKnLGyqo8z,"1970,",1970,"1970,",4,2025-05-23T00:38:22.109Z,,,The 1970s,,Self,2,The 1970s,90,,,Story,"The Decades > The 1970�s - Economics > 1970,"
1971,WsTziPCl4KgonMXNtGcl,"1971,",1971,"1971,",4,2025-05-23T00:38:01.361Z,,,The 1970s,,Self,2,The 1970s,90,,,Story,"The Decades > The 1970�s - Economics > 1971,"
1975,sOR8JlDUtQFHjtcjmwZw,"1975,",1975,"1975,",4,2025-05-23T00:38:12.349Z,,,The 1970s,,Self,2,The 1970s,90,,,Story,"The Decades > The 1970�s - Economics > 1975,"
1976,CEZzfTKBrVyk9kArfkYW,"1976,",1976,"1976,",4,2025-05-23T00:38:08.225Z,,,The 1970s,,Self,2,The 1970s,90,,,Story,"The Decades > The 1970�s - Economics > 1976,"
1978,rTNPGOiRQ55dkNX6GTqT,"1978,",1978,"1978,",4,2025-05-23T00:37:40.790Z,,,The 1970s,,Self,2,The 1970s,90,,,Story,"The Decades > The 1970�s - Economics > 1978,"
business,kQNdJeF4m7OD6FOZIpEs,Business�,business,Business�,3,2025-05-23T00:38:26.712Z,,,The 1980s,,Self,2,The 1980s,91,,,Story,The Decades > The 1980�s > Business�
1981,h7zJHEJJmBQjFjWz6MXd,1981,1981,1981,4,2025-05-23T00:38:12.041Z,,,The 1980s,,Self,2,The 1980s,91,,,Story,The Decades > The 1980�s > Business� > 1981
1982,SAaVCQaibPGJFq37QxFo,1982,1982,1982,4,2025-05-23T00:37:47.270Z,,,The 1980s,,Self,2,The 1980s,91,,,Story,The Decades > The 1980�s > Business� > 1982
1983,An1yPeHO8E2er0ZISst2,1983,1983,1983,4,2025-05-23T00:37:54.446Z,,,The 1980s,,Self,2,The 1980s,91,,,Story,The Decades > The 1980�s > Business� > 1983
1984,TjllxUz6kXRIkdMWrrnn,1984,1984,1984,4,2025-05-23T00:38:20.297Z,,,The 1980s,,Self,2,The 1980s,91,,,Story,The Decades > The 1980�s > Business� > 1984
1985,xnEQNBXGKIgtWMrugwfx,1985,1985,1985,4,2025-05-23T00:37:40.325Z,,,The 1980s,,Self,2,The 1980s,91,,,Story,The Decades > The 1980�s > Business� > 1985
1986,0rnraiBChCPTewbk57IG,1986,1986,1986,4,2025-05-23T00:37:42.041Z,,,The 1980s,,Self,2,The 1980s,91,,,Story,The Decades > The 1980�s > Business� > 1986
1987,CEPAI0BlTn5b2TdMeVF4,1987,1987,1987,4,2025-05-23T00:38:26.941Z,,,The 1980s,,Self,2,The 1980s,91,,,Story,The Decades > The 1980�s > Business� > 1987
1988,9urzBHgWTJaVZckR41Fb,1988,1988,1988,4,2025-05-23T00:38:08.766Z,,,The 1980s,,Self,2,The 1980s,91,,,Story,The Decades > The 1980�s > Business� > 1988
1989,arNicqTcSTR3sPqH8By5,1989,1989,1989,4,2025-05-23T00:37:53.134Z,,,The 1980s,,Self,2,The 1980s,91,,,Story,The Decades > The 1980�s > Business� > 1989
1980,IdPdc9Rq3iiSuCzVL6Ze,1980,1980,1980,4,2025-05-23T00:38:14.435Z,,,The 1980s,,Self,2,The 1980s,91,,,Story,The Decades > The 1980�s > Business� > 1980
1990,SecvuWOkGuBagKPDt7m2,1990,1990,1990,4,2025-05-23T00:38:07.916Z,,,The 1990s,,Self,2,The 1990s,92,,,Story,The Decades > The 1990�s > 1990
1991,tkHB3VoEsqnCdL7Xgpfz,1991,1991,1991,4,2025-05-23T00:37:42.600Z,,,The 1990s,,Self,2,The 1990s,92,,,Story,The Decades > The 1990�s > 1991
1992,bHHDMwfTxccWRXotWg7Z,1992,1992,1992,4,2025-05-23T00:37:38.448Z,,,The 1990s,,Self,2,The 1990s,92,,,Story,The Decades > The 1990�s > 1992
1993,oHr8aQJoP3ZO4mvkOLvh,1993,1993,1993,4,2025-05-23T00:38:23.416Z,,,The 1990s,,Self,2,The 1990s,92,,,Story,The Decades > The 1990�s > 1993
1994,3KmBaccJ0cG437R1oeRX,1994,1994,1994,4,2025-05-23T00:37:41.112Z,,,The 1990s,,Self,2,The 1990s,92,,,Story,The Decades > The 1990�s > 1994
1995,9w41dUFmdBCRJ6gd9gYQ,1995,1995,1995,4,2025-05-23T00:37:51.439Z,,,The 1990s,,Self,2,The 1990s,92,,,Story,The Decades > The 1990�s > 1995
1996,Zl80SQ7yDJnylDYBaER2,1996,1996,1996,4,2025-05-23T00:37:55.892Z,,,The 1990s,,Self,2,The 1990s,92,,,Story,The Decades > The 1990�s > 1996
1997,bWP9gHZy0vgM3XflyLCI,1997,1997,1997,4,2025-05-23T00:38:00.810Z,,,The 1990s,,Self,2,The 1990s,92,,,Story,The Decades > The 1990�s > 1997
1998,imhjIaDMQscI7iliSZB3,1998,1998,1998,4,2025-05-23T00:38:01.131Z,,,The 1990s,,Self,2,The 1990s,92,,,Story,The Decades > The 1990�s > 1998
1999,bTQyC3GukRqrtOL2YsCg,1999,1999,1999,4,2025-05-23T00:38:30.700Z,,,The 1990s,,Self,2,The 1990s,92,,,Story,The Decades > The 1990�s > 1999
2000,j7GqmDiAM9WEDTUtMET5,2000,2000,2000,4,2025-05-23T00:38:10.717Z,,,The 2000s,,Self,2,The 2000s,93,,,Story,"The Decades > The
2000�s > 2000"
2001,3jROlCAJj9DDNNXe5RJO,2001,2001,2001,4,2025-05-23T00:38:18.979Z,,,The 2000s,,Self,2,The 2000s,93,,,Story,"The Decades > The
2000�s > 2001"
2002,bwRswSKVlvmCAWAHsZtP,2002,2002,2002,4,2025-05-23T00:37:43.344Z,,,The 2000s,,Self,2,The 2000s,93,,,Story,"The Decades > The
2000�s > 2002"
2003,ySxZtbd1xUaxwVQF32uD,2003,2003,2003,4,2025-05-23T00:38:31.284Z,,,The 2000s,,Self,2,The 2000s,93,,,Story,"The Decades > The
2000�s > 2003"
2004,DBPXsBuWkmDemeVyy6yH,2004,2004,2004,4,2025-05-23T00:37:48.271Z,,,The 2000s,,Self,2,The 2000s,93,,,Story,"The Decades > The
2000�s > 2004"
2005,8WCOMBdbelURVBJlVVKa,2005,2005,2005,4,2025-05-23T00:38:03.963Z,,,The 2000s,,Self,2,The 2000s,93,,,Story,"The Decades > The
2000�s > 2005"
2006,KKZsBpkcB780hdvCs1R0,2006,2006,2006,4,2025-05-23T00:38:18.188Z,,,The 2000s,,Self,2,The 2000s,93,,,Story,"The Decades > The
2000�s > 2006"
2007,6of7QMYXEJfJ09YmZCQn,2007,2007,2007,4,2025-05-23T00:37:58.614Z,,,The 2000s,,Self,2,The 2000s,93,,,Story,"The Decades > The
2000�s > 2007"
2008,gvTxvxDKAC59VE7CzQjO,2008,2008,2008,4,2025-05-23T00:37:54.677Z,,,The 2000s,,Self,2,The 2000s,93,,,Story,"The Decades > The
2000�s > 2008"
2009,ONwMc87J8Q08n3uDTJjZ,2009,2009,2009,4,2025-05-23T00:38:08.300Z,,,The 2000s,,Self,2,The 2000s,93,,,Story,"The Decades > The
2000�s > 2009"
2010,kLe8fQaTQ2yvUAsQkQEs,2010,2010,2010,4,2025-05-23T00:38:00.632Z,,,The 2010s,,Self,2,The 2010s,94,,,Story,The Decades > The 2010�s > Business > 2010
2011,SK9tUlob0CAP8jCn2ebO,2011,2011,2011,4,2025-05-23T00:38:33.208Z,,,The 2010s,,Self,2,The 2010s,94,,,Story,The Decades > The 2010�s > Business > 2011
2012,IH1tpS3LbGoc4yxp7fTr,2012,2012,2012,4,2025-05-23T00:37:58.928Z,,,The 2010s,,Self,2,The 2010s,94,,,Story,The Decades > The 2010�s > Business > 2012
2013,Yic7ziqjx0PU1DOcIQoo,2013,2013,2013,4,2025-05-23T00:38:13.680Z,,,The 2010s,,Self,2,The 2010s,94,,,Story,The Decades > The 2010�s > Business > 2013
2014,oiCEXKDXX6G1Noh148ku,2014,2014,2014,4,2025-05-23T00:37:56.756Z,,,The 2010s,,Self,2,The 2010s,94,,,Story,The Decades > The 2010�s > Business > 2014
2015,6iMTftwWpDHWZ6srFf9T,2015,2015,2015,4,2025-05-23T00:38:22.425Z,,,The 2010s,,Self,2,The 2010s,94,,,Story,The Decades > The 2010�s > Business > 2015
2016,llSpkda0q0SEyC2DkkRC,2016,2016,2016,4,2025-05-23T00:38:27.253Z,,,The 2010s,,Self,2,The 2010s,94,,,Story,The Decades > The 2010�s > Business > 2016
2017,bCrBg5LdWoQOUzdAPQKu,2017,2017,2017,4,2025-05-23T00:37:39.517Z,,,The 2010s,,Self,2,The 2010s,94,,,Story,The Decades > The 2010�s > Business > 2017
2018,w1ivMRuq9tggnEF5Cwx9,2018,2018,2018,4,2025-05-23T00:37:41.356Z,,,The 2010s,,Self,2,The 2010s,94,,,Story,The Decades > The 2010�s > Business > 2018
2019,YcUGzYM5shusuwsjyMVt,2019,2019,2019,4,2025-05-23T00:38:18.265Z,,,The 2010s,,Self,2,The 2010s,94,,,Story,The Decades > The 2010�s > Business > 2019
business,rlASvzzK2qeW0ELWreHy,Business,business,Business,3,2025-05-23T00:37:52.419Z,,,The 2020s,,Self,2,The 2020s,95,,,Story,The Decades > The 2020�s > Business
politics,X5DmcICdPPQ1dFHFiVxi,Politics,politics,Politics,3,2025-05-23T00:38:07.991Z,,,The 2020s,,Self,2,The 2020s,95,,,Story,The Decades > The 2020�s > Politics
2020,LBjRHXYaT8gHKItgY3T5,2020,2020,2020,4,2025-05-23T00:38:15.534Z,,,The 2020s,,Self,2,The 2020s,95,,,Story,The Decades > The 2020�s > Business > 2020
2021,8azGA9HOOhxGk2LntKTP,2021,2021,2021,4,2025-05-23T00:37:57.330Z,,,The 2020s,,Self,2,The 2020s,95,,,Story,The Decades > The 2020�s > Business > 2021
2022,awg2F9WmlC0UgHBJ9sjV,2022,2022,2022,4,2025-05-23T00:38:00.975Z,,,The 2020s,,Self,2,The 2020s,95,,,Story,The Decades > The 2020�s > Business > 2022
2023,g1yQd4iMrq16notiOBgV,2023,2023,2023,4,2025-05-23T00:38:12.117Z,,,The 2020s,,Self,2,The 2020s,95,,,Story,The Decades > The 2020�s > Business > 2023
2024,4D3viDDLAwoDaEsZZLp9,2024,2024,2024,4,2025-05-23T00:38:02.884Z,,,The 2020s,,Self,2,The 2020s,95,,,Story,The Decades > The 2020�s > Business > 2024
2025,0p9JefM03z9zwWJ5TwLO,2025,2025,2025,4,2025-05-23T00:37:50.583Z,,,The 2020s,,Self,2,The 2020s,95,,,Story,The Decades > The 2020�s > Business > 2025
do-you-have-a-dream-you-haven,Hm4EYPL0sO1pJ2l7G98d,"Do you have a dream you haven't achieved
yet? Will you keep trying?",do-you-have-a-dream-you-haven,"Do you have a dream you haven't achieved
yet? Will you keep trying?",3,2025-05-23T00:37:47.580Z,,,The Future,,Self,2,The Future,98,,,Story,"Adulthood > The Future > Do you have a dream you haven't achieved
yet? Will you keep trying?"
looking-forward,Rmt0u0qA93jfhgToZRQQ,Looking Forward,looking-forward,Looking Forward,4,2025-05-23T00:37:49.578Z,,,The Future,,Self,2,The Future,98,,,Story,Adulthood > The Future > Current Focus > Looking Forward
what-s-next,hqaRGNqrHzwiHxdOAeve,What's next?,what-s-next,What's next?,3,2025-05-23T00:37:48.823Z,,,The Future,,Self,2,The Future,98,,,Story,Adulthood > The Future > What's next?
best-trip,K6VSZBr7ViBY8is1vhke,Best trip,best-trip,Best trip,4,2025-05-23T00:38:11.631Z,,,Travel,,Self,2,Travel,66,,,Story,THEMES > Music > Did you ever take any great road trips? > Best trip
close-call,lL5AWD4SQpDPnRxsTzo7,Close Call,close-call,Close Call,4,2025-05-23T00:37:46.967Z,,,Travel,,Self,2,Travel,66,,,Story,THEMES > Music > Have you ever missed a flight? > Close Call
davos-switzerland,U7UEAsfYX1YITKRGVo9r,"Davos, Switzerland",davos-switzerland,"Davos, Switzerland",4,2025-05-23T00:38:29.762Z,,,Travel,,Self,2,Travel,66,,,Story,"THEMES > Music > Did you ever take any great road trips? > Davos, Switzerland"
have-you-ever-missed-a-flight,owOvFHG96qIf2puxHmvu,Have you ever missed a flight?,have-you-ever-missed-a-flight,Have you ever missed a flight?,3,2025-05-23T00:37:50.660Z,,,Travel,,Self,2,Travel,66,,,Story,THEMES > Music > Have you ever missed a flight?
learning-to-windsurf,vCtgnFdECaOIAUusvSCR,Learning to Windsurf,learning-to-windsurf,Learning to Windsurf,4,2025-05-23T00:38:32.075Z,,,Travel,,Self,2,Travel,66,,,Story,THEMES > Music > Did you ever take any great road trips? > Learning to Windsurf
longest-trip,e0vbQyIH0ZHVJjtn8M4H,Longest trip,longest-trip,Longest trip,4,2025-05-23T00:38:30.348Z,,,Travel,,Self,2,Travel,66,,,Story,THEMES > Music > Did you ever take any great road trips? > Longest trip
mardi-gras,MCxTpr7jxg8Nj5nExJot,Mardi Gras,mardi-gras,Mardi Gras,4,2025-05-23T00:38:29.866Z,,,Travel,,Self,2,Travel,66,,,Story,THEMES > Music > Did you ever take any great road trips? > Mardi Gras
missed-christmas-flight,wyz3C8JtDHejliK50vHk,Missed Christmas Flight,missed-christmas-flight,Missed Christmas Flight,4,2025-05-23T00:37:44.894Z,,,Travel,,Self,2,Travel,66,,,Story,THEMES > Music > Have you ever missed a flight? > Missed Christmas Flight
ski-trips,RPGg1Gaz2T89QUvE6QkD,Ski Trips,ski-trips,Ski Trips,4,2025-05-23T00:37:44.565Z,,,Travel,,Self,2,Travel,66,,,Story,THEMES > Music > Did you ever take any great road trips? > Ski Trips
travelling-baseball,RxJiT1uwKoWm08UzLeJx,Travelling Baseball,travelling-baseball,Travelling Baseball,4,2025-05-23T00:38:08.530Z,,,Travel,,Self,2,Travel,66,,,Story,THEMES > Music > Have you ever missed a flight? > Travelling Baseball
what-countries-have-you-been,EWg7k4MG0zx3lWSViuXE,What countries have you been to?,what-countries-have-you-been,What countries have you been to?,3,2025-05-23T00:38:04.041Z,,,Travel,,Self,2,Travel,66,,,Story,THEMES > Music > What countries have you been to?
